synthetic/images/img000001.jpg, 662.8163991082452, 1225.969233117831, 386.6024589443092, 769.0016200766557, -0.3364579975605011, -0.09340900182723999, -0.8285999894142151, 0.4375990033149719, -0.12989600002765656, 0.06951899826526642, 6.457073211669922, 105, 2570, 3789, 2769, 4497, 0.20162685366463823, 0.20093639302216043, 0.19986358281790623, 0.19899300229090477, 0.19858016820439037
synthetic/images/img000002.jpg, 511.26512491732814, 1438.3712949837013, 414.6565275242815, 1008.5493842487159, -0.06667699664831161, 0.5125449895858765, 0.7429010272026062, 0.42538198828697205, -0.04545700177550316, 0.09124000370502472, 4.236195087432861, 2853, 2812, 1623, 3144, 1974, 0.20145842986914952, 0.20047489320188575, 0.20021315199546, 0.19934670655718392, 0.19850681837632084
synthetic/images/img000003.jpg, 393.41931035003745, 1676.5685975699155, 269.1119996064454, 937.844547646185, 0.8858950138092041, 0.4219819903373718, -0.13262400031089783, 0.13975800573825836, 0.06205400079488754, 0.07702700048685074, 2.860327959060669, 2662, 2947, 3727, 3513, 1321, 0.20380980133880816, 0.20098867102348653, 0.1987340336020948, 0.1984038684000971, 0.19806362563551336
synthetic/images/img000004.jpg, 513.0981201657138, 1230.1837422933359, 184.3658423218431, 1060.7554914716811, -0.35897698998451233, -0.16348899900913239, -0.013170000165700912, -0.9188219904899597, -0.13863499462604523, 0.06634599715471268, 4.578070163726807, 4535, 918, 3187, 2801, 3530, 0.20127200166285913, 0.1998328763222108, 0.1996611684323856, 0.1996431548365406, 0.19959079874600386
synthetic/images/img000005.jpg, 598.9289132664182, 1471.1363892597378, 191.36721741708317, 860.5892046883616, 0.27990999817848206, -0.907148003578186, -0.0786999985575676, -0.30420199036598206, -0.010697999969124794, -0.1437550038099289, 3.8223490715026855, 1569, 651, 906, 978, 2378, 0.20186797607744875, 0.19988813132351724, 0.19961380461642786, 0.19955086801414776, 0.19907921996845826
synthetic/images/img000006.jpg, 846.9089683785579, 1027.8395159226206, 527.8097947744973, 1005.4043393306644, -0.6424170136451721, -0.021299999207258224, 0.7566310167312622, 0.11981700360774994, 0.045823000371456146, 0.35768601298332214, 7.504268169403076, 3974, 2025, 2920, 4764, 2474, 0.20103460862212896, 0.2004866498663087, 0.2000282089304977, 0.19938459007969433, 0.19906594250137025
synthetic/images/img000007.jpg, 913.3135065233804, 1183.8716015274322, 495.0124052666452, 835.1199561455245, 0.27317601442337036, -0.9220839738845825, -0.07544899731874466, 0.2635219991207123, 0.3799780011177063, 0.12492600083351135, 9.966947555541992, 3351, 3413, 2608, 4204, 3691, 0.20160904656604067, 0.20011515591120962, 0.19970993079907198, 0.19938799236971333, 0.1991778743539644
synthetic/images/img000008.jpg, 220.05467131203432, 1275.34454405402, 422.6583674321293, 1166.4916776909058, -0.2178570032119751, -0.1840589940547943, 0.5374550223350525, 0.7936009764671326, -0.03846900165081024, 0.1513810008764267, 2.9615530967712402, 634, 3689, 3661, 282, 743, 0.2006820600818822, 0.20039562888966547, 0.20039255941098966, 0.1995097665348607, 0.199019985082602
synthetic/images/img000009.jpg, 938.6322274484776, 1146.9373178521164, 469.461226792022, 807.2087086725404, 0.5874090194702148, -0.023264000192284584, -0.7909939885139465, -0.16952300071716309, 0.38384801149368286, 0.047880999743938446, 9.883952140808105, 152, 3196, 3519, 2920, 2025, 0.20153637456743312, 0.2008753005466764, 0.19966101815772144, 0.1989682934414332, 0.19895901328673565
synthetic/images/img000010.jpg, 573.5649613739349, 1227.4790723992323, 213.0311464608198, 777.2760610611983, -0.4440230131149292, -0.10191900283098221, -0.819316029548645, 0.3481070101261139, -0.20677399635314941, -0.047878000885248184, 4.985503196716309, 2139, 2769, 1750, 797, 916, 0.2023690504305931, 0.20088979140786906, 0.19964165159709166, 0.19875796594437117, 0.198341540620075
